Equipamento;Hora;Latitude;Longitude
7037;1900-01-01 11:58:22;-18.904362996;-49.487054189
7037;1900-01-01 11:58:45;-18.904359818;-49.487054189
7037;1900-01-01 11:58:55;-18.904353460;-49.487054189
7037;1900-01-01 12:03:55;-18.904369354;-49.487054189
7037;1900-01-01 12:04:23;-18.904366175;-49.487054189
7037;1900-01-01 12:05:36;-18.904912949;-49.487670898
7037;1900-01-01 12:06:35;-18.905599594;-49.488300323
7037;1900-01-01 12:07:48;-18.906171799;-49.488548279
7037;1900-01-01 12:08:05;-18.906171799;-49.488541921
7037;1900-01-01 12:13:05;-18.906171799;-49.488541921
7037;1900-01-01 12:18:05;-18.906178157;-49.488535563
7037;1900-01-01 12:23:05;-18.906181335;-49.488560994
7037;1900-01-01 12:28:05;-18.906171799;-49.488580068
7037;1900-01-01 12:33:05;-18.906168620;-49.488573710
7037;1900-01-01 12:38:05;-18.906187693;-49.488567352
7037;1900-01-01 12:43:05;-18.906171799;-49.488573710
7037;1900-01-01 12:48:05;-18.906165441;-49.488573710
7037;1900-01-01 12:53:05;-18.906168620;-49.488592784
7037;1900-01-01 12:58:05;-18.906171799;-49.488580068
7037;1900-01-01 13:03:05;-18.906165441;-49.488573710
7037;1900-01-01 13:08:05;-18.906241735;-49.488522847
7037;1900-01-01 13:13:05;-18.906219482;-49.488522847
7037;1900-01-01 13:18:05;-18.906181335;-49.488560994
7037;1900-01-01 13:23:05;-18.906184514;-49.488548279
7037;1900-01-01 13:28:05;-18.906174978;-49.488541921
7037;1900-01-01 13:33:05;-18.906181335;-49.488541921
7037;1900-01-01 13:34:43;-18.906178157;-49.488541921
7037;1900-01-01 13:35:09;-18.906216304;-49.488516490
7037;1900-01-01 13:35:16;-18.906216304;-49.488522847
7037;1900-01-01 13:35:25;-18.906216304;-49.488522847
7037;1900-01-01 13:40:25;-18.906213125;-49.488522847
7037;1900-01-01 13:45:25;-18.906222661;-49.488516490
7037;1900-01-01 13:50:25;-18.906254450;-49.488491058
7037;1900-01-01 13:55:25;-18.906244914;-49.488491058
7037;1900-01-01 14:00:25;-18.906244914;-49.488503774
7037;1900-01-01 14:05:25;-18.906238556;-49.488503774
7037;1900-01-01 14:10:25;-18.906270345;-49.488478343
7037;1900-01-01 14:15:25;-18.906263987;-49.488478343
7037;1900-01-01 14:20:25;-18.906267166;-49.488478343
7037;1900-01-01 14:25:25;-18.906286240;-49.488459269
7037;1900-01-01 14:30:25;-18.906365712;-49.488637288
7037;1900-01-01 14:30:26;-18.906365712;-49.488637288
7037;1900-01-01 14:30:30;-18.906400681;-49.488605499
7037;1900-01-01 14:32:01;-18.906426112;-49.487588247
7037;1900-01-01 14:33:01;-18.906511943;-49.486621857
7037;1900-01-01 14:34:01;-18.906578700;-49.485674540
7037;1900-01-01 14:34:18;-18.906585058;-49.485585531
7037;1900-01-01 14:34:22;-18.906585058;-49.485585531
7037;1900-01-01 14:34:28;-18.906585058;-49.485585531
7037;1900-01-01 14:39:02;-18.906562805;-49.485541026
7037;1900-01-01 14:39:11;-18.906518300;-49.485528310
7037;1900-01-01 14:39:13;-18.906524658;-49.485521952
7037;1900-01-01 14:39:57;-18.906534195;-49.485521952
7037;1900-01-01 14:39:59;-18.906534195;-49.485521952
7037;1900-01-01 14:43:37;-18.906518300;-49.485541026
7037;1900-01-01 14:44:01;-18.906486511;-49.485585531
7037;1900-01-01 14:44:09;-18.906483332;-49.485598246
7037;1900-01-01 14:45:26;-18.905955633;-49.486361186
7037;1900-01-01 14:48:19;-18.904547373;-49.487372080
7037;1900-01-01 14:49:55;-18.904900233;-49.486857096
7037;1900-01-01 14:51:20;-18.905596415;-49.486240387
7037;1900-01-01 14:52:55;-18.906149546;-49.485490163
7037;1900-01-01 14:54:31;-18.906496048;-49.484619141
7037;1900-01-01 14:54:43;-18.906499227;-49.484612783
7037;1900-01-01 14:54:44;-18.906502406;-49.484612783
7037;1900-01-01 14:56:34;-18.906597773;-49.483665466
7037;1900-01-01 14:58:02;-18.906461080;-49.482730865
7037;1900-01-01 14:59:33;-18.906225840;-49.481808980
7037;1900-01-01 15:01:04;-18.906057358;-49.480874379
7037;1900-01-01 15:02:44;-18.905942917;-49.479920705
7037;1900-01-01 15:04:36;-18.905787150;-49.478986104
7037;1900-01-01 15:04:57;-18.905771255;-49.478897095
7037;1900-01-01 15:04:58;-18.905771255;-49.478903453
7037;1900-01-01 15:06:00;-18.905672709;-49.478375753
7037;1900-01-01 15:06:01;-18.905672709;-49.478375753
7037;1900-01-01 15:06:07;-18.905669530;-49.478401184
7037;1900-01-01 15:06:08;-18.905669530;-49.478401184
7037;1900-01-01 15:06:19;-18.905669530;-49.478401184
7037;1900-01-01 15:06:25;-18.905666351;-49.478401184
7037;1900-01-01 15:10:07;-18.905650457;-49.478394826
7037;1900-01-01 15:10:39;-18.905644099;-49.478312174
7037;1900-01-01 15:10:40;-18.905644099;-49.478312174
7037;1900-01-01 15:10:59;-18.905621847;-49.478229523
7037;1900-01-01 15:11:15;-18.905625025;-49.478248596
7037;1900-01-01 15:11:19;-18.905621847;-49.478223165
7037;1900-01-01 15:13:43;-18.905466080;-49.477472941
7037;1900-01-01 15:14:04;-18.905634562;-49.477333069
7037;1900-01-01 15:14:07;-18.905628204;-49.477326711
7037;1900-01-01 15:14:08;-18.905628204;-49.477326711
7037;1900-01-01 15:14:09;-18.905631383;-49.477333069
7037;1900-01-01 15:15:54;-18.905939738;-49.478223165
7037;1900-01-01 15:16:30;-18.905981064;-49.478407542
7037;1900-01-01 15:16:31;-18.905977885;-49.478407542
7037;1900-01-01 15:17:03;-18.905701319;-49.478375753
7037;1900-01-01 15:17:04;-18.905707677;-49.478375753
7037;1900-01-01 15:17:08;-18.905714035;-49.478394826
7037;1900-01-01 15:17:10;-18.905710856;-49.478388468
7037;1900-01-01 15:17:40;-18.905656815;-49.478254954
7037;1900-01-01 15:17:48;-18.905650457;-49.478248596
7037;1900-01-01 15:19:19;-18.905564626;-49.477371216
7037;1900-01-01 15:19:32;-18.905605952;-49.477345785
7037;1900-01-01 15:19:34;-18.905605952;-49.477345785
7037;1900-01-01 15:20:01;-18.905672709;-49.477466583
7037;1900-01-01 15:20:03;-18.905672709;-49.477466583
7037;1900-01-01 15:21:24;-18.905946096;-49.478369395
7037;1900-01-01 15:21:41;-18.905955633;-49.478401184
7037;1900-01-01 15:21:42;-18.905955633;-49.478407542
7037;1900-01-01 15:22:15;-18.905726751;-49.478394826
7037;1900-01-01 15:22:16;-18.905723572;-49.478394826
7037;1900-01-01 15:22:37;-18.905691783;-49.478318532
7037;1900-01-01 15:22:40;-18.905688604;-49.478318532
7037;1900-01-01 15:24:10;-18.905510585;-49.477434794
7037;1900-01-01 15:24:23;-18.905612310;-49.477383931
7037;1900-01-01 15:24:24;-18.905609131;-49.477377574
7037;1900-01-01 15:24:55;-18.905679067;-49.477492015
7037;1900-01-01 15:25:06;-18.905675888;-49.477498372
7037;1900-01-01 15:26:35;-18.905955633;-49.478394826
7037;1900-01-01 15:27:15;-18.905720393;-49.478363037
7037;1900-01-01 15:27:16;-18.905723572;-49.478369395
7037;1900-01-01 15:27:20;-18.905736287;-49.478388468
7037;1900-01-01 15:27:22;-18.905729930;-49.478388468
7037;1900-01-01 15:27:47;-18.905691783;-49.478274028
7037;1900-01-01 15:28:06;-18.905688604;-49.478274028
7037;1900-01-01 15:29:33;-18.905555089;-49.477409363
7037;1900-01-01 15:29:40;-18.905612310;-49.477383931
7037;1900-01-01 15:29:42;-18.905605952;-49.477383931
7037;1900-01-01 15:30:18;-18.905685425;-49.477549235
7037;1900-01-01 15:30:24;-18.905688604;-49.477549235
7037;1900-01-01 15:32:03;-18.905952454;-49.478458405
7037;1900-01-01 15:32:40;-18.905749003;-49.478388468
7037;1900-01-01 15:32:42;-18.905745824;-49.478388468
7037;1900-01-01 15:33:08;-18.905707677;-49.478248596
7037;1900-01-01 15:33:23;-18.905701319;-49.478235881
7037;1900-01-01 15:34:51;-18.905570984;-49.477377574
7037;1900-01-01 15:34:57;-18.905602773;-49.477377574
7037;1900-01-01 15:34:58;-18.905599594;-49.477371216
7037;1900-01-01 15:35:00;-18.905590057;-49.477358500
7037;1900-01-01 15:35:02;-18.905590057;-49.477371216
7037;1900-01-01 15:36:59;-18.905895233;-49.478254954
7037;1900-01-01 15:38:14;-18.905736287;-49.478274028
7037;1900-01-01 15:38:15;-18.905736287;-49.478274028
7037;1900-01-01 15:38:21;-18.905729930;-49.478248596
7037;1900-01-01 15:38:31;-18.905729930;-49.478235881
7037;1900-01-01 15:40:13;-18.905590057;-49.477383931
7037;1900-01-01 15:40:17;-18.905605952;-49.477390289
7037;1900-01-01 15:40:18;-18.905599594;-49.477390289
7037;1900-01-01 15:40:21;-18.905590057;-49.477377574
7037;1900-01-01 15:41:16;-18.905602773;-49.477383931
7037;1900-01-01 15:41:46;-18.905656815;-49.477517446
7037;1900-01-01 15:42:05;-18.905656815;-49.477523804
7037;1900-01-01 15:43:34;-18.905914307;-49.478369395
7037;1900-01-01 15:43:53;-18.905783971;-49.478363037
7037;1900-01-01 15:43:54;-18.905783971;-49.478369395
7037;1900-01-01 15:43:56;-18.905787150;-49.478375753
7037;1900-01-01 15:43:57;-18.905787150;-49.478375753
7037;1900-01-01 15:44:23;-18.905749003;-49.478235881
7037;1900-01-01 15:44:28;-18.905749003;-49.478229523
7037;1900-01-01 15:45:54;-18.905599594;-49.477403005
7037;1900-01-01 15:45:55;-18.905596415;-49.477403005
7037;1900-01-01 15:45:58;-18.905583700;-49.477390289
7037;1900-01-01 15:45:59;-18.905580521;-49.477383931
7037;1900-01-01 15:47:34;-18.905882517;-49.478286743
7037;1900-01-01 15:48:07;-18.905787150;-49.478369395
7037;1900-01-01 15:48:08;-18.905790329;-49.478369395
7037;1900-01-01 15:48:11;-18.905803045;-49.478375753
7037;1900-01-01 15:48:12;-18.905799866;-49.478375753
7037;1900-01-01 15:50:03;-18.905523300;-49.477479299
7037;1900-01-01 15:50:55;-18.905647278;-49.477555593
7037;1900-01-01 15:50:57;-18.905650457;-49.477561951
7037;1900-01-01 15:52:21;-18.905888875;-49.478343964
7037;1900-01-01 15:52:22;-18.905888875;-49.478343964
7037;1900-01-01 15:52:41;-18.905818939;-49.478375753
7037;1900-01-01 15:52:43;-18.905815760;-49.478369395
7037;1900-01-01 15:53:08;-18.905783971;-49.478274028
7037;1900-01-01 15:53:11;-18.905780792;-49.478261312
7037;1900-01-01 15:54:47;-18.905570984;-49.477422078
7037;1900-01-01 15:54:48;-18.905567805;-49.477415721
7037;1900-01-01 15:54:53;-18.905555089;-49.477409363
7037;1900-01-01 15:54:54;-18.905551910;-49.477409363
7037;1900-01-01 15:54:56;-18.905548731;-49.477409363
7037;1900-01-01 15:54:58;-18.905555089;-49.477409363
7037;1900-01-01 15:55:36;-18.905644099;-49.477606455
7037;1900-01-01 15:55:37;-18.905644099;-49.477612813
7037;1900-01-01 15:56:53;-18.905876160;-49.478363037
7037;1900-01-01 15:56:54;-18.905876160;-49.478363037
7037;1900-01-01 15:57:05;-18.905825297;-49.478369395
7037;1900-01-01 15:57:06;-18.905828476;-49.478369395
7037;1900-01-01 15:57:08;-18.905831655;-49.478375753
7037;1900-01-01 15:57:10;-18.905828476;-49.478369395
7037;1900-01-01 15:57:37;-18.905787150;-49.478235881
7037;1900-01-01 15:57:40;-18.905787150;-49.478235881
7037;1900-01-01 15:58:58;-18.905551910;-49.477422078
7037;1900-01-01 15:58:59;-18.905548731;-49.477422078
7037;1900-01-01 15:59:39;-18.905609131;-49.477549235
7037;1900-01-01 15:59:46;-18.905612310;-49.477555593
7037;1900-01-01 16:01:18;-18.905822118;-49.478375753
7037;1900-01-01 16:01:20;-18.905818939;-49.478375753
7037;1900-01-01 16:01:21;-18.905822118;-49.478375753
7037;1900-01-01 16:01:28;-18.905853907;-49.478394826
7037;1900-01-01 16:01:29;-18.905853907;-49.478394826
7037;1900-01-01 16:01:55;-18.905812581;-49.478274028
7037;1900-01-01 16:01:57;-18.905809402;-49.478261312
7037;1900-01-01 16:03:39;-18.905516942;-49.477434794
7037;1900-01-01 16:03:41;-18.905516942;-49.477434794
7037;1900-01-01 16:03:46;-18.905542374;-49.477441152
7037;1900-01-01 16:03:47;-18.905542374;-49.477441152
7037;1900-01-01 16:03:51;-18.905539195;-49.477422078
7037;1900-01-01 16:03:52;-18.905539195;-49.477422078
7037;1900-01-01 16:04:24;-18.905612310;-49.477587382
7037;1900-01-01 16:04:33;-18.905612310;-49.477587382
7037;1900-01-01 16:05:45;-18.905847549;-49.478369395
7037;1900-01-01 16:05:46;-18.905847549;-49.478369395
7037;1900-01-01 16:07:02;-18.905825297;-49.478986104
7037;1900-01-01 16:08:47;-18.905977885;-49.479914347
7037;1900-01-01 16:11:39;-18.906267166;-49.481796265
7037;1900-01-01 16:13:05;-18.906505585;-49.482711792
7037;1900-01-01 16:14:29;-18.906635920;-49.483640035
7037;1900-01-01 16:15:51;-18.906550090;-49.484536489
7037;1900-01-01 16:16:13;-18.906553268;-49.484536489
7037;1900-01-01 16:16:14;-18.906553268;-49.484536489
7037;1900-01-01 16:17:49;-18.906260808;-49.485350291
7037;1900-01-01 16:19:13;-18.905733109;-49.486125946
7037;1900-01-01 16:20:36;-18.905065536;-49.486774445
7037;1900-01-01 16:22:19;-18.904417038;-49.487225850
7037;1900-01-01 16:22:20;-18.904420217;-49.487213135
7037;1900-01-01 16:22:31;-18.904423396;-49.487213135
7037;1900-01-01 16:22:32;-18.904426575;-49.487206777
7037;1900-01-01 16:22:53;-18.904340744;-49.487136841
7037;1900-01-01 16:22:54;-18.904340744;-49.487136841
7037;1900-01-01 16:22:59;-18.904334386;-49.487149556
7037;1900-01-01 16:23:00;-18.904334386;-49.487149556
7037;1900-01-01 16:23:25;-18.904426575;-49.487079620
7037;1900-01-01 16:23:28;-18.904426575;-49.487079620
7037;1900-01-01 16:23:33;-18.904423396;-49.487079620
7037;1900-01-01 16:28:33;-18.904432933;-49.487066905
7037;1900-01-01 16:33:33;-18.904420217;-49.487079620
7037;1900-01-01 16:38:33;-18.904417038;-49.487066905
7037;1900-01-01 16:43:33;-18.904439290;-49.487066905
7037;1900-01-01 16:48:33;-18.904439290;-49.487079620
7037;1900-01-01 16:53:33;-18.904429754;-49.487085978
7037;1900-01-01 16:58:33;-18.904426575;-49.487085978
7037;1900-01-01 17:03:33;-18.904436111;-49.487079620
7037;1900-01-01 17:08:33;-18.904442469;-49.487060547
7037;1900-01-01 17:13:33;-18.904439290;-49.487066905
7037;1900-01-01 17:18:33;-18.904448827;-49.487066905
7037;1900-01-01 17:23:33;-18.904429754;-49.487066905
7037;1900-01-01 17:28:33;-18.904420217;-49.487054189
7037;1900-01-01 17:33:33;-18.904439290;-49.487054189
7037;1900-01-01 17:38:33;-18.904458364;-49.487041473
7037;1900-01-01 17:43:33;-18.904442469;-49.487041473
7037;1900-01-01 17:48:33;-18.904448827;-49.487054189
7037;1900-01-01 17:48:34;-18.904442469;-49.487054189
7037;1900-01-01 17:48:55;-18.904334386;-49.487124125
7037;1900-01-01 17:48:57;-18.904340744;-49.487124125
7037;1900-01-01 17:49:22;-18.904458364;-49.487213135
7037;1900-01-01 17:49:29;-18.904442469;-49.487213135
7037;1900-01-01 17:51:32;-18.905170441;-49.486685435
7037;1900-01-01 17:53:28;-18.905825297;-49.486036936
7037;1900-01-01 17:55:25;-18.906330744;-49.485248566
7037;1900-01-01 17:57:20;-18.906610489;-49.484358470
7037;1900-01-01 17:59:14;-18.906642278;-49.483417511
7037;1900-01-01 18:01:12;-18.906464259;-49.482489268
7037;1900-01-01 18:03:10;-18.906235377;-49.481567383
7037;1900-01-01 18:05:08;-18.906095505;-49.480645498
7037;1900-01-01 18:07:03;-18.905968348;-49.479698181
7037;1900-01-01 18:08:54;-18.905844371;-49.478928884
7037;1900-01-01 18:08:55;-18.905844371;-49.478928884
7037;1900-01-01 18:08:58;-18.905844371;-49.478941600
7037;1900-01-01 18:09:02;-18.905844371;-49.478928884
7037;1900-01-01 18:09:39;-18.905844371;-49.478897095
7037;1900-01-01 18:09:42;-18.905844371;-49.478897095
7037;1900-01-01 18:10:17;-18.905892054;-49.479043325
7037;1900-01-01 18:10:33;-18.905895233;-49.479043325
7037;1900-01-01 18:12:34;-18.906025569;-49.479977926
7037;1900-01-01 18:14:34;-18.906149546;-49.480918884
7037;1900-01-01 18:16:34;-18.906324387;-49.481859843
7037;1900-01-01 18:16:44;-18.906324387;-49.481859843
7037;1900-01-01 18:16:48;-18.906324387;-49.481847127
7037;1900-01-01 18:17:54;-18.906279882;-49.481796265
7037;1900-01-01 18:17:55;-18.906279882;-49.481796265
7037;1900-01-01 18:18:07;-18.906279882;-49.481796265
7037;1900-01-01 18:23:07;-18.906279882;-49.481796265
7037;1900-01-01 18:28:07;-18.906279882;-49.481796265
7037;1900-01-01 18:33:07;-18.906289419;-49.481789907
7037;1900-01-01 18:38:07;-18.906279882;-49.481789907
7037;1900-01-01 18:43:07;-18.906257629;-49.481802622
7037;1900-01-01 18:48:07;-18.906263987;-49.481802622
7037;1900-01-01 18:53:07;-18.906257629;-49.481802622
7037;1900-01-01 19:03:07;-18.906244914;-49.481789907
7037;1900-01-01 19:08:07;-18.906238556;-49.481796265
7037;1900-01-01 19:13:07;-18.906232198;-49.481796265
7037;1900-01-01 19:18:07;-18.906232198;-49.481802622
7037;1900-01-01 19:23:07;-18.906235377;-49.481796265
7037;1900-01-01 19:28:07;-18.906216304;-49.481789907
7037;1900-01-01 19:33:07;-18.906216304;-49.481808980
7037;1900-01-01 19:38:07;-18.906225840;-49.481802622
7037;1900-01-01 19:43:07;-18.906216304;-49.481796265
7037;1900-01-01 19:48:07;-18.906216304;-49.481802622
7037;1900-01-01 19:53:07;-18.906216304;-49.481802622
7037;1900-01-01 19:58:07;-18.906222661;-49.481808980
7037;1900-01-01 20:03:07;-18.906213125;-49.481802622
7037;1900-01-01 20:08:07;-18.906209946;-49.481802622
7037;1900-01-01 20:13:07;-18.906219482;-49.481808980
7037;1900-01-01 20:18:07;-18.906222661;-49.481802622
7037;1900-01-01 20:23:07;-18.906209946;-49.481802622
7037;1900-01-01 20:28:07;-18.906219482;-49.481808980
7037;1900-01-01 20:33:07;-18.906222661;-49.481802622
7037;1900-01-01 20:38:07;-18.906229019;-49.481796265
7037;1900-01-01 20:43:07;-18.906238556;-49.481802622
7037;1900-01-01 20:48:07;-18.906241735;-49.481821696
7037;1900-01-01 20:53:07;-18.906238556;-49.481821696
7037;1900-01-01 20:58:07;-18.906232198;-49.481808980
7037;1900-01-01 21:03:07;-18.906241735;-49.481821696
7037;1900-01-01 21:08:07;-18.906257629;-49.481808980
7037;1900-01-01 21:13:07;-18.906248093;-49.481808980
7037;1900-01-01 21:18:07;-18.906251272;-49.481828054
7037;1900-01-01 21:23:07;-18.906238556;-49.481828054
7037;1900-01-01 21:28:07;-18.906244914;-49.481821696
7037;1900-01-01 21:33:07;-18.906244914;-49.481821696
7037;1900-01-01 21:38:07;-18.906244914;-49.481808980
7037;1900-01-01 21:43:07;-18.906254450;-49.481828054
7037;1900-01-01 21:48:07;-18.906254450;-49.481821696
7037;1900-01-01 21:53:07;-18.906260808;-49.481834412
7037;1900-01-01 21:58:07;-18.906263987;-49.481808980
7037;1900-01-01 22:03:07;-18.906260808;-49.481834412
7037;1900-01-01 22:08:07;-18.906251272;-49.481828054
7037;1900-01-01 22:18:07;-18.906254450;-49.481821696
7037;1900-01-01 22:23:07;-18.906251272;-49.481808980
7037;1900-01-01 22:28:07;-18.906241735;-49.481802622
7037;1900-01-01 22:33:07;-18.906254450;-49.481808980
7037;1900-01-01 22:37:29;-18.906254450;-49.481802622
7037;1900-01-01 22:37:51;-18.906248093;-49.481802622
7037;1900-01-01 22:42:51;-18.906248093;-49.481802622
7037;1900-01-01 22:45:48;-18.906235377;-49.481802622
7037;1900-01-01 22:50:48;-18.906251272;-49.481808980
7037;1900-01-01 22:55:48;-18.906254450;-49.481802622
7037;1900-01-01 23:00:48;-18.906251272;-49.481802622
7037;1900-01-01 23:05:48;-18.906257629;-49.481821696
7037;1900-01-01 23:10:48;-18.906241735;-49.481802622
7037;1900-01-01 23:15:48;-18.906248093;-49.481789907
7037;1900-01-01 23:20:48;-18.906248093;-49.481802622
7037;1900-01-01 23:25:48;-18.906254450;-49.481821696
7037;1900-01-01 23:30:48;-18.906238556;-49.481808980
7037;1900-01-01 23:35:48;-18.906244914;-49.481808980
7037;1900-01-01 23:40:48;-18.906241735;-49.481808980
7037;1900-01-01 23:45:48;-18.906232198;-49.481808980
7037;1900-01-01 23:50:48;-18.906244914;-49.481802622
7037;1900-01-01 23:55:48;-18.906232198;-49.481802622
